TH?I KHÓA BI?U D? KI?N K? 20252 - C?P NH?T NGÀY 23.02.2026,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
K?,Tr??ng_Vi?n_Khoa,Mã_l?p,Mã_l?p_kèm,Mã_HP,Tên_HP,Tên_HP_Ti?ng_Anh,Kh?i_l??ng,Ghi_chú,Bu?i_s?,Th?,Th?i_gian,B?,KT,Kíp,Tu?n,Phòng,C?n_TN,SL?K,SL_Max,Tr?ng_thái,Lo?i_l?p,??t_m?,Mã_QL,TeachingType
20252,THKHSS,764004,764004,BF3508,Thí nghi?m hóa sinh,Laboratory Experiments in Biochemistry,2(0-0-4-4),TPHS6,1,3,0730-1145,2,6,Sáng,"28-32, 35-39",C10-108,NULL,18,18,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,764005,764005,BF3508,Thí nghi?m hóa sinh,Laboratory Experiments in Biochemistry,2(0-0-4-4),TPHS7,1,4,0730-1145,2,6,Sáng,"28-32, 35-39",C10-107,NULL,17,18,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,766863,766863,BF3508E,Thí nghi?m hóa sinh,Biochemistry Lab,2(0-0-4-4),HSTPE1,1,4,0730-1145,2,6,Sáng,"28-32, 35-39",C10-108,NULL,18,18,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,THKHSS,169593,169593,BF3509,Vi sinh v?t th?c ph?m,Food Microbiology,3(3-0-0-6),Th?c ph?m-K69S,1,5,0920-1145,4,6,Sáng,"25-32,34-42",D9-102,NULL,77,75,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169594,169594,BF3509,Vi sinh v?t th?c ph?m,Food Microbiology,3(3-0-0-6),Th?c ph?m-K69S,1,5,0645-0910,1,3,Sáng,"25-32,34-42",D9-102,NULL,75,75,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169607,169607,BF3513,Công ngh? th?c ph?m ??i c??ng,General Food Technology,3(3-0-0-6),Th?c ph?m-K68C,1,5,1230-1455,1,3,Chi?u,"25-32,34-42",D9-106,NULL,100,100,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169608,169608,BF3513,Công ngh? th?c ph?m ??i c??ng,General Food Technology,3(3-0-0-6),Th?c ph?m-K68C,1,5,1505-1730,4,6,Chi?u,"25-32,34-42",D9-106,NULL,62,100,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169609,169609,BF3514,Dinh d??ng,Nutrition,2(2-0-0-4),Th?c ph?m-K68C,1,3,1410-1550,3,4,Chi?u,"25-32,34-42",D5-405,NULL,89,90,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169610,169610,BF3514,Dinh d??ng,Nutrition,2(2-0-0-4),Th?c ph?m-K68C,1,3,1600-1730,5,6,Chi?u,"25-32,34-42",D5-402,NULL,37,90,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,167997,167997,BF3514E,Dinh d??ng,Nutrition,2(2-0-0-4),**CTTT-Th?c ph?m-K68S,1,5,0825-1005,3,4,Sáng,"25-32,34-42",C7-105,NULL,17,30,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,THKHSS,169611,169611,BF3515,An toàn th?c ph?m,Food Safety,2(2-0-0-4),Th?c ph?m-K68C,1,3,1600-1730,5,6,Chi?u,"25-32,34-42",D5-405,NULL,65,90,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169612,169612,BF3515,An toàn th?c ph?m,Food Safety,2(2-0-0-4),Th?c ph?m-K68C,1,3,1410-1550,3,4,Chi?u,"25-32,34-42",D5-402,NULL,60,90,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,167996,167996,BF3515E,An toàn th?c ph?m,Food safety,2(2-0-0-4),**CTTT-Th?c ph?m-K68S,1,4,1015-1145,5,6,Sáng,"25-32,34-42",C7-234,NULL,36,40,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,THKHSS,169595,169595,BF3522,V?t lý h?c Th?c ph?m,Food Physics,2(2-0-0-4),Th?c ph?m-K69S,1,4,0645-0815,1,2,Sáng,"25-32,34-42",D9-205,NULL,1,100,Hu? l?p,LT+BT,AB,CT CHU?N,
20252,THKHSS,169596,169596,BF3522,V?t lý h?c Th?c ph?m,Food Physics,2(2-0-0-4),Th?c ph?m-K69S,1,4,0825-1005,3,4,Sáng,"25-32,34-42",D9-205,NULL,60,100,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,167994,167994,BF3522E,V?t lý h?c th?c ph?m,Food Physic,2(2-0-0-4),**CTTT-Th?c ph?m-K68S,1,4,0825-1005,3,4,Sáng,"25-32,34-42",C7-234,NULL,39,40,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,THKHSS,169613,169613,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),Th?c ph?m-K68C,1,4,1230-1455,1,3,Chi?u,"25-32,34-42",D5-503,TN,104,105,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169614,169614,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),Th?c ph?m-K68C,1,4,1505-1730,4,6,Chi?u,"25-32,34-42",D5-504,TN,87,100,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,762722,762722,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT01,1,2,0730-1145,2,6,Sáng,"34,35,36,37",C4-204,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762722,762722,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT01,2,3,0730-1145,2,6,Sáng,36,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762722,762722,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT01,3,5,0730-1145,2,6,Sáng,36,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762723,762723,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT02,1,3,0730-1145,2,6,Sáng,"34,35,36,37",C4-204,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762723,762723,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT02,2,4,0730-1145,2,6,Sáng,36,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762723,762723,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT02,3,6,0730-1145,2,6,Sáng,36,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762724,762724,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT03,1,4,0730-1145,2,6,Sáng,"34,35,36,37",C4-204,NULL,16,18,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762724,762724,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT03,2,3,0730-1145,2,6,Sáng,37,C4-111,NULL,16,18,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762724,762724,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT03,3,5,0730-1145,2,6,Sáng,37,C4-111,NULL,16,18,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762725,762725,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT04,1,5,0730-1145,2,6,Sáng,"34,35,36,37",C4-204,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762725,762725,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT04,2,4,0730-1145,2,6,Sáng,37,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762725,762725,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT04,3,6,0730-1145,2,6,Sáng,37,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762726,762726,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT05,1,6,0730-1145,2,6,Sáng,"34,35,36,37",C4-204,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762726,762726,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT05,2,3,0730-1145,2,6,Sáng,38,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762726,762726,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT05,3,5,0730-1145,2,6,Sáng,38,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762727,762727,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT06,1,7,0730-1145,2,6,Sáng,"34,35,36,37",C4-204,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762727,762727,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT06,2,4,0730-1145,2,6,Sáng,38,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762727,762727,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT06,3,6,0730-1145,2,6,Sáng,38,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762728,762728,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT07,1,2,0730-1145,2,6,Sáng,"38,39,40,41",C4-204,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762728,762728,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT07,2,3,0730-1145,2,6,Sáng,39,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762728,762728,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT07,3,5,0730-1145,2,6,Sáng,39,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762729,762729,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT08,1,3,0730-1145,2,6,Sáng,"38,39,40,41",C4-204,NULL,15,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762729,762729,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT08,2,4,0730-1145,2,6,Sáng,39,C4-111,NULL,15,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762729,762729,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT08,3,6,0730-1145,2,6,Sáng,39,C4-111,NULL,15,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762730,762730,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT09,1,4,0730-1145,2,6,Sáng,"38,39,40,41",C4-204,NULL,17,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762730,762730,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT09,2,3,0730-1145,2,6,Sáng,40,C4-111,NULL,17,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762730,762730,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT09,3,5,0730-1145,2,6,Sáng,40,C4-111,NULL,17,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762731,762731,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT10,1,5,0730-1145,2,6,Sáng,"38,39,40,41",C4-204,NULL,16,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762731,762731,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT10,2,4,0730-1145,2,6,Sáng,40,C4-111,NULL,16,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762731,762731,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT10,3,6,0730-1145,2,6,Sáng,40,C4-111,NULL,16,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762732,762732,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT11,1,6,0730-1145,2,6,Sáng,"38,39,40,41",C4-204,NULL,18,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762732,762732,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT11,2,3,0730-1145,2,6,Sáng,41,C4-111,NULL,18,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762732,762732,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT11,3,5,0730-1145,2,6,Sáng,41,C4-111,NULL,18,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762733,762733,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT12,1,7,0730-1145,2,6,Sáng,"38,39,40,41",C4-204,NULL,18,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762733,762733,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT12,2,4,0730-1145,2,6,Sáng,41,C4-111,NULL,18,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762733,762733,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT12,3,6,0730-1145,2,6,Sáng,41,C4-111,NULL,18,17,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762734,762734,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT13,1,2,0730-1145,2,6,Sáng,42,C4-204,NULL,1,15,Hu? l?p,TN,AB,CT CHU?N,
20252,THKHSS,762734,762734,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT13,2,4,0730-1145,2,6,Sáng,42,C4-204,NULL,1,15,Hu? l?p,TN,AB,CT CHU?N,
20252,THKHSS,762734,762734,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT13,3,6,0730-1145,2,6,Sáng,42,C4-204,NULL,1,15,Hu? l?p,TN,AB,CT CHU?N,
20252,THKHSS,762734,762734,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT13,4,7,0730-1145,2,6,Sáng,42,C4-204,NULL,1,15,Hu? l?p,TN,AB,CT CHU?N,
20252,THKHSS,762734,762734,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT13,5,3,0730-1145,2,6,Sáng,42,C4-111,NULL,1,15,Hu? l?p,TN,AB,CT CHU?N,
20252,THKHSS,762734,762734,BF3524,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Analytical methods in Food quality assesment,4(3-0-2-8),PT13,6,5,0730-1145,2,6,Sáng,42,C4-111,NULL,1,15,Hu? l?p,TN,AB,CT CHU?N,
20252,THKHSS,167995,167995,BF3524E,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Food Quality Analysis,4(3-0-2-8),**CTTT-Th?c ph?m-K68S,1,3,0920-1145,4,6,Sáng,"25-32,34-42",C7-212,TN,48,50,?i?u ch?nh ?K,LT+BT,AB,ELITECH,
20252,THKHSS,762735,762735,BF3524E,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Food Quality Analysis,4(3-0-2-8),PTE01,1,2,1315-1730,2,6,Chi?u,"34,35,36,37",C4-204,NULL,18,17,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,THKHSS,762735,762735,BF3524E,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Food Quality Analysis,4(3-0-2-8),PTE01,2,3,1315-1730,2,6,Chi?u,36,C4-111,NULL,18,17,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,THKHSS,762735,762735,BF3524E,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Food Quality Analysis,4(3-0-2-8),PTE01,3,5,1315-1730,2,6,Chi?u,36,C4-111,NULL,18,17,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,THKHSS,762736,762736,BF3524E,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Food Quality Analysis,4(3-0-2-8),PTE02,1,3,1315-1730,2,6,Chi?u,"34,35,36,37",C4-204,NULL,15,15,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,THKHSS,762736,762736,BF3524E,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Food Quality Analysis,4(3-0-2-8),PTE02,2,4,1315-1730,2,6,Chi?u,36,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,THKHSS,762736,762736,BF3524E,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Food Quality Analysis,4(3-0-2-8),PTE02,3,6,1315-1730,2,6,Chi?u,36,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,THKHSS,762737,762737,BF3524E,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Food Quality Analysis,4(3-0-2-8),PTE03,1,4,1315-1730,2,6,Chi?u,"34,35,36,37",C4-204,NULL,15,15,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,THKHSS,762737,762737,BF3524E,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Food Quality Analysis,4(3-0-2-8),PTE03,2,3,1315-1730,2,6,Chi?u,37,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,THKHSS,762737,762737,BF3524E,Ph??ng pháp ?ánh giá ch?t l??ng th?c ph?m,Food Quality Analysis,4(3-0-2-8),PTE03,3,5,1315-1730,2,6,Chi?u,37,C4-111,NULL,15,15,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,THKHSS,169617,169617,BF3525,Qu?n lý ch?t l??ng trong công nghi?p th?c ph?m,Food Quality Management,2(2-0-0-4),Th?c ph?m-K68C,1,3,1230-1400,1,2,Chi?u,"25-32,34-42",D5-402,NULL,61,80,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169618,169618,BF3525,Qu?n lý ch?t l??ng trong công nghi?p th?c ph?m,Food Quality Management,2(2-0-0-4),Th?c ph?m-K68C,1,6,1230-1400,1,2,Chi?u,"25-32,34-42",D5-403,NULL,8,80,Hu? l?p,LT+BT,AB,CT CHU?N,
20252,THKHSS,169584,169584,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),Th?c ph?m-K69S,1,6,0645-0815,1,2,Sáng,"25-32,34-42",D4-304,TN,61,80,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169585,169585,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),Th?c ph?m-K69S,1,6,0825-1005,3,4,Sáng,"25-32,34-42",D4-304,TN,76,80,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169586,169586,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),Th?c ph?m-K69S,1,6,1015-1145,5,6,Sáng,"25-32,34-42",D4-304,TN,83,85,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169587,169587,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),Th?c ph?m-K69S,1,4,0825-1005,3,4,Sáng,"25-32,34-42",D4-304,TN,80,80,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,169588,169588,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),Th?c ph?m-K69S,1,4,1015-1145,5,6,Sáng,"25-32,34-42",D4-304,TN,90,90,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,THKHSS,762753,762753,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N1,1,2,1315-1730,2,6,Chi?u,"27,28,29",C4-301,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762753,762753,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N1,1,2,1315-1730,2,6,Chi?u,"27,28,29",TTB4,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762754,762754,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N2,1,3,1315-1730,2,6,Chi?u,"27,28,29",TTB4,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762754,762754,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N2,1,3,1315-1730,2,6,Chi?u,"27,28,29",C4-301,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762755,762755,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N3,1,4,1315-1730,2,6,Chi?u,"27,28,29",C4-301,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762755,762755,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N3,1,4,1315-1730,2,6,Chi?u,"27,28,29",TTB4,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762756,762756,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N4,1,5,1315-1730,2,6,Chi?u,"27,28,29",C4-301,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762756,762756,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N4,1,5,1315-1730,2,6,Chi?u,"27,28,29",TTB4,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762757,762757,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N5,1,6,1315-1730,2,6,Chi?u,"27,28,29",C4-301,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762757,762757,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N5,1,6,1315-1730,2,6,Chi?u,"27,28,29",TTB4,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762758,762758,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N6,1,7,1315-1730,2,6,Chi?u,"27,28,29",C4-301,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762758,762758,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N6,1,7,1315-1730,2,6,Chi?u,"27,28,29",TTB4,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762759,762759,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N7,1,2,1315-1730,2,6,Chi?u,"27,28,29",TTB4,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762759,762759,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N7,1,2,1315-1730,2,6,Chi?u,"27,28,29",C4-301,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762760,762760,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N8,1,3,1315-1730,2,6,Chi?u,"27,28,29",C4-301,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762760,762760,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N8,1,3,1315-1730,2,6,Chi?u,"27,28,29",TTB4,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762761,762761,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N9,1,4,1315-1730,2,6,Chi?u,"27,28,29",TTB4,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762761,762761,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N9,1,4,1315-1730,2,6,Chi?u,"27,28,29",C4-301,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
20252,THKHSS,762762,762762,BF3531,Quá trình và thi?t b? CNTP I,Process and Equipment in Food Technology I,2(2-0-1-4),N10,1,5,1315-1730,2,6,Chi?u,"27,28,29",TTB4,NULL,16,16,?i?u ch?nh ?K,TN,AB,CT CHU?N,
